match_key,nsi_fd_id
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637494
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637496
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637497
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637502
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637503
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637504
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637506
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637519
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637523
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637528
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637537
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637539
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637540
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637544
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637547
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637552
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637556
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637557
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637558
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637560
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637561
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637563
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637564
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637566
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637567
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637569
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637570
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637571
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637573
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637574
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637577
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637578
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637579
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637580
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637581
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637582
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637583
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637584
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637585
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637586
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637587
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637588
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637589
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637590
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637591
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542637592
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787643
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787651
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787652
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787656
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787657
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787658
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787659
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787660
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542787661
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788357
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788359
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788366
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788370
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788375
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788376
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788387
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788391
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788397
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542788399
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992157
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992158
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992159
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992168
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992169
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992346
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992360
(match_latitude==34.7)&(match_longitude==-76.7)&(match_censusBlockGroupFips==370319705041)&(match_sfhaIndicator==1)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==28557)&(match_simplifiedOccupancyType==residential_single_family),542992363
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294741
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294748
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294749
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294750
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294751
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294754
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294755
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294761
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294763
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294764
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294765
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294766
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294770
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294781
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294785
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294793
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294801
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294811
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294815
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294821
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294822
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294825
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294833
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294837
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294838
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294839
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294842
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294846
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294847
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294848
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294856
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294859
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294860
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294861
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294863
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294868
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294869
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294874
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294897
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294902
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542294917
(match_latitude==36.5)&(match_longitude==-75.9)&(match_censusBlockGroupFips==370531101011)&(match_sfhaIndicator==0)&(match_coastalFloodZoneIndicator==0)&(match_reportedZipCode==27927)&(match_simplifiedOccupancyType==residential_single_family),542295161
